,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_Gia đình,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,prices_Ưu đãi đặc biệt,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm
116,https://www.airbnb.com.vn/rooms/48430252?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194001_8hjVd1H4BUWZ3wFr&previous_page_section_name=1000,CĂN HỘ STUDIO CÓ BAN CÔNG,2 khách ·  · 1 phòng ngủ  ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 11 thg 12.",Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['HDTV'],['Máy điều hòa không khí gắn trên cửa sổ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",['Lối vào riêng'],['Sân hiên hoặc ban công riêng'],['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$25,,$17,,"4,82 · 33 đánh giá","4,6","4,8","5,0","4,8","4,9","4,8",,,,
117,https://www.airbnb.com.vn/rooms/1041033445908472537?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_fONPw79v9UsaKIyH&previous_page_section_name=1000,Starhill 3 phòng ngủ hồ bơi,6 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại District 7, Việt Nam","District 7, Ho Chi Minh City, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 6 khách,,,['Máy giặt'],['TV'],['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Lò nướng BBQ'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Bồn tắm nước nóng', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$79,,$56,,,,,,,,,,-$99,,
118,https://www.airbnb.com.vn/rooms/909045731747236950?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_8JrSCqaWQu18MCoN&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,https://www.airbnb.com.vn/rooms/53577741?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1294445489&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_rqjHiilb3ya4IPyL&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,https://www.airbnb.com.vn/rooms/1030390069680479954?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702194001_CgK8KbVg4xgVUCMs&previous_page_section_name=1000,"SunriseView, km20%,d 7, Sài Gòn",3 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm,,"Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,Tối đa 3 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Lò nướng', 'Nồi cơm điện']",['Lối vào riêng'],"['Sân hoặc ban công', 'Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi', 'Bồn tắm nước nóng', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Hộp khóa', 'Chủ nhà chào đón bạn']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",$35,$6,$25,['Sách và đồ chơi trẻ em'],,,,,,,,,,,
121,https://www.airbnb.com.vn/rooms/848093492539722132?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194001_%2B15qd9DvS6JTlxAZ&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,https://www.airbnb.com.vn/rooms/1039461239267863068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702194001_hUzk0yAT8PU%2FqQxM&previous_page_section_name=1000,"8"" đi bộ đến Nguyễn Huệ, Wifi nhanh, nhận phòng 24/7",2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 4, Việt Nam",,,,,,,,,,,,,,,,,,$21,,,,,,,,,,,,,,
123,https://www.airbnb.com.vn/rooms/46189709?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194001_AMxrYoQuJprlNsFJ&previous_page_section_name=1000,Căn hộ Ngân Hà 2,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 12 thg 12.,Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản']",['Lối vào riêng'],,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$33,,$23,,"4,67 · 3 đánh giá","5,0","4,7","5,0","5,0","5,0","5,0",,,,
124,https://www.airbnb.com.vn/rooms/20820219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_2faZjG64GVIk80fP&previous_page_section_name=1000,Studio ẤM cúng rộng 30m2 nhìn ra thành phố Sài Gòn,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại căn hộ dịch vụ tại Nhà Bè, Việt Nam","Nhà Bè, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra công viên', 'Hướng nhìn ra hồ bơi', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ quần áo']",['TV'],"['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Lò sưởi trong nhà']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Tủ đông', 'Bếp điện', 'Ấm đun nước nóng', 'Bàn ăn', 'Cà phê']",['Ven sông/hồ/biển'],"['Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ', 'Xe đạp', 'Thuyền Kayak']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, kích thước chuẩn olympic, tấm phủ bể bơi', 'Thang máy', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ']","['Cho phép thú cưng', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở', 'Chủ nhà chào đón bạn']",['Không có: Hệ thống sưởi'],$18,$6,$14,"['Chấn song cửa sổ', 'Sân chơi ngoài trời']","5,0 · 3 đánh giá","4,7","5,0","5,0","4,7","4,7","5,0",,,,
125,https://www.airbnb.com.vn/rooms/833544979489965178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_2RdZREbU0Utm5fDa&previous_page_section_name=1000,Studio ban công #LotteMart#Tuyệt vời,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,,"Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,,"['Máy giặt', 'Tiện nghi thiết yếu', 'Bộ chăn ga gối', 'Nơi để quần áo']","['TV với truyền hình cáp tiêu chuẩn', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,"['Sân hoặc ban công', 'Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Khóa thông minh']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$33,,$24,,"4,33 · 6 đánh giá",,,,,,,,,,
126,https://www.airbnb.com.vn/rooms/48116928?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_t0rbnAEWNoandUEP&previous_page_section_name=1000,Căn hộ ấm cúng với đầy đủ dịch vụ tại Phú Mỹ Hưng,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,"Toàn bộ căn hộ dịch vụ tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 2 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Két sắt', 'Màn chống muỗi', 'Nơi để quần áo']","['42"" HDTV với HBO Max, Netflix, Apple TV, Amazon Prime Video, truyền hình cáp tiêu chuẩn']","['Hệ thống điều hòa trung tâm', 'Điều hòa không khí – hệ thống hai cụm không ống gió']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",['Sân hoặc ban công'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Thiết bị sạc xe điện']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Chủ nhà chào đón bạn']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",$27,,$19,,"4,64 · 14 đánh giá","4,6","4,6","4,9","4,9","4,6","4,6",,,,
127,https://www.airbnb.com.vn/rooms/1039461239267863068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702194003_nzEV3Xg7N6mJ4lJZ&previous_page_section_name=1000,"8"" đi bộ đến Nguyễn Huệ, Wifi nhanh, nhận phòng 24/7",2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,,"Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,,,,,,,,,,,,,,,,$21,,$15,,,,,,,,,,,,
128,https://www.airbnb.com.vn/rooms/46189709?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194003_yNLTLP9pnhWpnz0N&previous_page_section_name=1000,Căn hộ Ngân Hà 2,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 12 thg 12.,Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản']",['Lối vào riêng'],,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$33,,$23,,"4,67 · 3 đánh giá","5,0","4,7","5,0","5,0","5,0","5,0",,,,
129,https://www.airbnb.com.vn/rooms/20820219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_KcSCRMvrEkqbWOAA&previous_page_section_name=1000,Studio ẤM cúng rộng 30m2 nhìn ra thành phố Sài Gòn,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại căn hộ dịch vụ tại Nhà Bè, Việt Nam","Nhà Bè, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra công viên', 'Hướng nhìn ra hồ bơi', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ quần áo']",['TV'],"['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Lò sưởi trong nhà']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Tủ đông', 'Bếp điện', 'Ấm đun nước nóng', 'Bàn ăn', 'Cà phê']",['Ven sông/hồ/biển'],"['Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ', 'Xe đạp', 'Thuyền Kayak']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, kích thước chuẩn olympic, tấm phủ bể bơi', 'Thang máy', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ']","['Cho phép thú cưng', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở', 'Chủ nhà chào đón bạn']",['Không có: Hệ thống sưởi'],$18,$6,$14,"['Chấn song cửa sổ', 'Sân chơi ngoài trời']","5,0 · 3 đánh giá","4,7","5,0","5,0","4,7","4,7","5,0",,,,
130,https://www.airbnb.com.vn/rooms/833544979489965178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_eshZ7oik5dLYZD55&previous_page_section_name=1000,Studio ban công #LotteMart#Tuyệt vời,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,Toàn bộ căn hộ cho thuê tại Việt Nam,"Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,,"['Máy giặt', 'Tiện nghi thiết yếu', 'Bộ chăn ga gối', 'Nơi để quần áo']","['TV với truyền hình cáp tiêu chuẩn', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,"['Sân hoặc ban công', 'Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Khóa thông minh']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$33,,$24,,"4,33 · 6 đánh giá","4,3","4,3","4,5","4,8","4,8","4,5",,,,
131,https://www.airbnb.com.vn/rooms/884542064303830798?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-14&check_out=2023-12-19&source_impression_id=p3_1702194003_sgwwGQFT0qHmtwWS&previous_page_section_name=1000,Scenic Valley Cozy 2 BedRooms,5 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Phường 9, Việt Nam","Phường 9, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 13 thg 12.,Tối đa 5 khách,,,,,,,,,,,,,,$37,$6,$27,,"4,67 · 9 đánh giá","4,6","4,8","4,7","5,0","5,0","4,8",,,,
132,https://www.airbnb.com.vn/rooms/935744427964000629?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1698122857&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194003_kAQ2J04a8Qef21PG&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,https://www.airbnb.com.vn/rooms/945886895929126221?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_ikvltSYnFCF%2Bfd%2BO&previous_page_section_name=1000,Sunrise City North Top View(3R),6 khách ·  · 3 phòng ngủ  ·  · 2 giường ·  · 3 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 6 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra hồ bơi']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo']","['TV', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp gas', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn']",,"['Sân hiên hoặc ban công riêng', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Bể bơi', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$76,$10,,,1 đánh giá,,,,,,,,-$95,,
134,https://www.airbnb.com.vn/rooms/1018392751392113910?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_pPMQu5UwEUcWa25Q&previous_page_section_name=1000,Ngôi nhà mơ ước! Sunrise City apt 2brs,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Nhà Bè, Việt Nam","Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 4 khách,,,,,,,,,,,"['Bể bơi', 'Bồn tắm nước nóng']",,"['Không có: Camera an ninh trong nhà', 'Không có: Bếp', 'Không có: Wi-fi', 'Không có: TV', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Điều hòa nhiệt độ', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$40,,$28,,,,,,,,,,-$50,,
135,https://www.airbnb.com.vn/rooms/983637494509718662?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_gO9I0tCYmeOjBpzM&previous_page_section_name=1000,2 BR rộng rãi gần Crescent Mall,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,,,,,,,,,,,,,,$50,,$36,,,,,,,,,,-$63,,
136,https://www.airbnb.com.vn/rooms/746064199759619530?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1702194003_BWMX4PqhdH8%2BXWSm&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,https://www.airbnb.com.vn/rooms/12222003?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=140005221&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194003_%2B4uc3jBMffETo5RM&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,https://www.airbnb.com.vn/rooms/1016878136978442217?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194003_RPLgNLXzzrnhjDv3&previous_page_section_name=1000,"Diện tích căn hộ 71 m2, 2 giường 2wc",3 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,,"Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 10 thg 12.",Tối đa 3 khách,,,['Máy giặt'],"['TV', 'Thiết bị tập thể dục', 'Bàn bi-da']",['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$34,,$24,,,,,,,,,,-$42,,
139,https://www.airbnb.com.vn/rooms/942993346373650635?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-24&check_out=2023-12-29&source_impression_id=p3_1702194003_g33k5H%2B9cWVl2rlw&previous_page_section_name=1000,Phòng studio miễn phí giặt là sạch sẽ,,,,,,,,,,,,,,,,,,,,$20,,,,,,,,,,,,,,
140,https://www.airbnb.com.vn/rooms/1004101646844283144?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194003_rs%2BKi4EtQRTr%2FS4y&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
