,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí dịch vụ Airbnb,rating_Total,prices_Ưu đãi đặc biệt,prices_Phí vệ sinh,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm,rooms_split,cnt_guests,cnt_bedrooms,cnt_beds,cnt_baths,total_rating,total_reviews,room_type
614,https://www.airbnb.com.vn/rooms/744595478512900540?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197364_7Pble%2BpWCOtY1Skg&previous_page_section_name=1000,"(Mới)*L13@Ấm áp, phòng tắm riêng, Quận 1, Thang máy",1 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại nhà tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,part,1.0,['Hướng nhìn ra vườn'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Màn chống muỗi']","['32"" HDTV với Netflix']",,['Điều hòa không khí – hệ thống hai cụm không ống gió'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Tủ lạnh mini', 'Tủ đông', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy phí Miễn phí – Trong toà nhà', 'Không có: Hệ thống sưởi']",17.0,13,"4,74 · 31 đánh giá",0,4,"4,7","4,9","4,8","4,9","4,7","4,7",0,,,"['1 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm riêng']",1.0,1.0,1.0,1.0,4.74,31,phòng riêng
615,https://www.airbnb.com.vn/rooms/1040920967162272181?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-18&check_out=2023-12-23&source_impression_id=p3_1702197364_tj7RrlOaGzLqMYgV&previous_page_section_name=1000,Wabi Sabi + Secret Garden +Netflix @100m@Ben Thanh,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,Wabi Sabi + Secret Garden +Netflix @100m@Ben Thanh,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV']",['Ghế ăn cho bé'],['Điều hòa nhiệt độ'],['Camera an ninh trong nhà'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp', 'Lò nướng', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,"['Sân hoặc ban công', 'Sân sau', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bồn tắm nước nóng', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",41.0,0,,0,13,,,,,,,0,,,"['2 khách', 'Phòng studio', '1 giường', '1 phòng tắm']",2.0,,1.0,1.0,,,khác
616,https://www.airbnb.com.vn/rooms/643684464138714131?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1417279926&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702197364_DKM2w97aII46F88e&previous_page_section_name=1000,Wabi Sabi Homestay số 2,1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là']",['HDTV với Netflix'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Tủ lạnh', 'Tủ lạnh mini', 'Cà phê']",,['Sân sau'],,"['Cho phép gửi hành lý', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Bếp', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",29.0,20,"4,74 · 27 đánh giá",0,0,"4,8","4,8","4,8","4,9","4,9","4,9",8,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Bình chữa cháy', 'Bộ sơ cứu']",,"['1 giường', 'Phòng tắm khép kín']",1.0,,,,4.74,27,phòng
617,https://www.airbnb.com.vn/rooms/1015123164033448043?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-07&check_out=2024-01-12&source_impression_id=p3_1702197364_2OcHUGR64cTLVSp7&previous_page_section_name=1000,Máy chiếu•Bếp• Đèn nội thất ~5 phút đến Bùi Viện,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",free,2.0,,,,,,,,,,,,,,,32.0,24,,0,7,,,,,,,0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",2.0,1.0,1.0,1.0,,,căn hộ
618,https://www.airbnb.com.vn/rooms/767689856066677556?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-16&check_out=2023-12-21&source_impression_id=p3_1702197364_QZ3Tq6mA8src%2BoQL&previous_page_section_name=1000,Grandma Lu Saigon - Thị trấn Nhật Bản - Phòng riêng,1 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 10 phòng tắm chung,"Phòng riêng tại nhà phố tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,free,1.0,,,,,,,,,,,,,,,14.0,0,"4,68 · 47 đánh giá",0,0,"4,7","4,8","4,8","4,7","4,9","4,7",0,,,"['1 khách', '1 phòng ngủ\xa0', '1 giường', '10 phòng tắm chung']",1.0,1.0,1.0,10.0,4.68,47,phòng riêng
619,https://www.airbnb.com.vn/rooms/594779515545305444?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-18&check_out=2023-12-23&source_impression_id=p3_1702197364_rz8BGVGNPNyBApzH&previous_page_section_name=1000,Căn hộ dễ thương Kiyo13 trong khu phố Nhật giữa SG,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng tại khách sạn boutique tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Két sắt', 'Nơi để quần áo: tủ quần áo']",['TV với Netflix'],,"['Điều hòa nhiệt độ', 'Quạt trần']","['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,['Sân hiên hoặc ban công chung'],['Bồn tắm nước nóng riêng'],"['Cho phép gửi hành lý', 'Cho phép ở dài hạn']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",28.0,20,"4,63 · 40 đánh giá",0,0,"4,6","4,8","4,8","4,7","4,7","4,7",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm riêng']",2.0,1.0,1.0,1.0,4.63,40,phòng
620,https://www.airbnb.com.vn/rooms/972838312309855510?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702197364_owVlQPTzB4PqRGWP&previous_page_section_name=1000,°o°,3 khách ·  · Phòng studio ·  · 2 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 3, Việt Nam","Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,no refund,3.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV']",['Ghế ăn cho bé'],['Điều hòa nhiệt độ'],['Camera an ninh trong nhà'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp', 'Lò nướng Lò nướng đơn', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,"['Sân hiên hoặc ban công riêng', 'Sân sau riêng – Có hàng rào kín', 'Khu vực ăn uống ngoài trời']","['Nhà để xe miễn phí, trong khuôn viên – 1 chỗ', 'Bồn tắm nước nóng riêng – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Lối vào riêng', 'Không có: Hệ thống sưởi']",36.0,0,"4,55 · 11 đánh giá",0,15,"4,6","4,5","4,5","4,5","4,4","4,5",0,,,"['3 khách', 'Phòng studio', '2 giường', '1 phòng tắm']",3.0,,2.0,1.0,4.55,11,căn hộ
621,https://www.airbnb.com.vn/rooms/1038301522241010029?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197364_rLA74d7EgyRij16L&previous_page_section_name=1000,Studio KHUYẾN MÃI LỚN @Madison/JapanTown/nhà bếp/máy giặt,3 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,part,3.0,['Hướng nhìn ra thung lũng'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['TV', 'Thiết bị tập thể dục: tạ tay, máy tập đạp xe, máy chạy bộ, thảm yoga']","['Bộ dụng cụ ăn uống cho trẻ em', 'Sân chơi ngoài trời']","['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp điện', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']",,"['Sân hiên hoặc ban công chung', 'Sân sau', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Hồ bơi Chung', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Bãi đỗ xe có thu phí, trong khuôn viên', 'Nhà một tầng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",['Không có: Camera an ninh trong nhà'],45.0,33,,57,10,,,,,,,0,,,"['3 khách', 'Phòng studio', '1 giường', '1 phòng tắm']",3.0,,1.0,1.0,,,căn hộ
622,https://www.airbnb.com.vn/rooms/1041694142625239446?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-24&check_out=2023-12-29&source_impression_id=p3_1702197364_coQ765Va1294GpFy&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
623,https://www.airbnb.com.vn/rooms/39474890?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=897645946&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197364_KRkWpMWGQBPJIc54&previous_page_section_name=1000,T&D 2 Cozy - Netflix- Quận 1- Yên tĩnh - Bùi Viện,1 giường đôi ·  · Phòng tắm khép kín,"Phòng tại Quận 1, Việt Nam","Quận 1, Hồ Chí Minh, Việt Nam",,part,2.0,,,,,,,,,,,,,,,17.0,12,"4,80 · 132 đánh giá",0,2,"4,8","4,9","5,0","5,0","4,9","4,7",0,,,"['1 giường đôi', 'Phòng tắm khép kín']",1.0,,,,4.80,132,phòng
624,https://www.airbnb.com.vn/rooms/990378704853546702?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-28&check_out=2024-01-02&source_impression_id=p3_1702197364_XK8x3Go5FUjAhmi8&previous_page_section_name=1000,Wabi Sabi x Bồn tắm + Máy chiếu + Netflix @BenThan,3 khách ·  · Phòng studio ·  · 2 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,no refund,3.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV', 'Hệ thống âm thanh']",,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Ấm đun nước nóng']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",['Sân hoặc ban công'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Bồn tắm nước nóng', 'Thang máy', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",42.0,0,"4,73 · 33 đánh giá",0,10,"4,6","4,9","4,8","4,8","4,9","4,8",0,,,"['3 khách', 'Phòng studio', '2 giường', '1 phòng tắm']",3.0,,2.0,1.0,4.73,33,căn hộ
625,https://www.airbnb.com.vn/rooms/20955464?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197364_xsLGtzmKTMAkZ8vP&previous_page_section_name=1000,Chỗ ở riêng mới và thoải mái tại DaKao ở D1 *NBK202,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bến Nghé, Việt Nam","Bến Nghé, Hồ Chí Minh, Việt Nam",,part,2.0,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là']","['45"" TV với Netflix, truyền hình cáp tiêu chuẩn']",,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",['Lối vào riêng'],['Sân hoặc ban công'],,"['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",16.0,12,"4,63 · 46 đánh giá",0,0,"4,5","4,7","4,7","4,8","4,6","4,5",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",2.0,1.0,1.0,1.0,4.63,46,căn hộ
626,https://www.airbnb.com.vn/rooms/579566237148508982?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702197364_zeg2v%2Fpm8TLPFFhz&previous_page_section_name=1000,"Căn hộ dễ thương kiyo12, có ban công, bồn tắm, bếp",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,"Phòng tại căn hộ khách sạn tại Bến Nghé, Việt Nam","Bến Nghé, Thành phố Hồ Chí Minh, Việt Nam",,no refund,2.0,,"['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt – Trong tòa nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Két sắt', 'Nơi để quần áo: tủ quần áo']",['TV'],,"['Điều hòa nhiệt độ', 'Quạt trần']","['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,['Sân hiên hoặc ban công chung'],"['Bồn tắm nước nóng riêng', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",27.0,19,"4,74 · 34 đánh giá",0,0,"4,8","4,8","4,6","4,6","4,5","4,7",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng']",2.0,1.0,1.0,1.0,4.74,34,phòng
627,https://www.airbnb.com.vn/rooms/21018542?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197364_i%2FFmGTSyojKCJqGi&previous_page_section_name=1000,Phòng phong cách với Ban công riêng ở Sài Gòn NBK301,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại nhà phố tại Quận 1, Việt Nam","Quận 1, Hồ Chí Minh, Việt Nam",,part,2.0,,,,,,,,,,,,,,,17.0,12,"4,62 · 78 đánh giá",0,0,"4,5","4,7","4,9","4,8","4,8","4,6",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm riêng']",2.0,1.0,1.0,1.0,4.62,78,phòng riêng
628,https://www.airbnb.com.vn/rooms/1039869781520786177?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1795232851&check_in=2023-12-24&check_out=2023-12-29&source_impression_id=p3_1702197364_Cj6%2BZ379lLoeZv3U&previous_page_section_name=1000,Phòng Deluxe DAKAO/D1,,Phòng Deluxe DAKAO/D1,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,free,2.0,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']",['TV'],['Bộ dụng cụ ăn uống cho trẻ em'],"['Điều hòa nhiệt độ', 'Quạt trần']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ Other', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",15.0,11,,19,0,,,,,,,0,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",,,,,,,,,phòng
629,https://www.airbnb.com.vn/rooms/690861121722657217?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-26&check_out=2023-12-31&source_impression_id=p3_1702197364_5GhHKx9q7R3iBQaH&previous_page_section_name=1000,D1 Central Cozy Studio 30 m2 & Netflix &Bếp 2F,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,"Toàn bộ căn hộ dịch vụ tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,free,2.0,,"['Máy sấy tóc', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Nơi để quần áo: tủ quần áo']","['42"" TV với Netflix, truyền hình cáp tiêu chuẩn']",['Chấn song cửa sổ'],['Điều hòa không khí – hệ thống hai cụm không ống gió'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Bếp từ Other bằng thép không gỉ', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']",['Không có: Hệ thống sưởi'],32.0,22,"4,75 · 20 đánh giá",0,0,"4,8","4,8","5,0","4,8","4,7","4,7",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng']",2.0,1.0,1.0,1.0,4.75,20,căn hộ
630,https://www.airbnb.com.vn/rooms/1019822485576126175?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197366_iMhlCFWyzVvuLmPI&previous_page_section_name=1000,Wabi Sabi + Bồn tắm xi măng + Netflix Gần Bùi Viện,3 khách ·  · Phòng studio ·  · 2 giường ·  · 1 phòng tắm,Wabi Sabi + Bồn tắm xi măng + Netflix Gần Bùi Viện,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,no refund,3.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV', 'Hệ thống âm thanh']",,['Điều hòa nhiệt độ'],['Camera an ninh trong nhà'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Ấm đun nước nóng']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",['Sân hoặc ban công'],"['Bồn tắm nước nóng', 'Bãi đỗ xe có thu phí, ngoài khuôn viên']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",29.0,0,"4,80 · 5 đánh giá",0,10,,,,,,,0,,,"['3 khách', 'Phòng studio', '2 giường', '1 phòng tắm']",3.0,,2.0,1.0,4.80,5,khác
