,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,amenity_Hướng nhìn đẹp mắt,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm
108,https://www.airbnb.com.vn/rooms/932472097779330422?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-01&check_out=2024-01-08&source_impression_id=p3_1702203932_BU7FbWvtW1a%2F77Mj&previous_page_section_name=1000,Thích hợp để đặt phòng dài hạn!,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 31 thg 12.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản']",,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$15,,$15,,,,,,,,,,,,
109,https://www.airbnb.com.vn/rooms/33562923?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1702203933_ipXSbmaH7YdFzeiU&previous_page_section_name=1000,LUCKY PALACE - HỒ CHÍ MINH,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 6, Việt Nam","Quận 6, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hủy miễn phí trước 15 thg 1.,Tối đa 4 khách,,,,,,,,,,,,,,$45,,$32,,,,,,,,,,,,
110,https://www.airbnb.com.vn/rooms/678512126737149433?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-15&check_out=2023-12-20&source_impression_id=p3_1702203933_hi%2FpahRh65TN%2BuuW&previous_page_section_name=1000,Penthouse c4 sang trọng đặc biệt ở trung tâm thành phố,10 khách ·  · 4 phòng ngủ  ·  · 5 giường ·  · 4 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản,"Toàn bộ căn hộ chung cư cao cấp tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 10 khách,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu Sumsil ', 'Dầu xả Súmil', 'Xà phòng tắm Sumsil ', 'Nước nóng']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['HDTV với truyền hình cáp cao cấp, Disney+, Amazon Prime Video, HBO Max, Fire TV, Chromecast, Hulu, Netflix']",,['Hệ thống điều hòa trung tâm'],"['Camera an ninh trong nhà', 'Máy phát hiện khí CO', 'Bình chữa cháy']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp điện bằng thép không gỉ', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn']",,"['Sân hiên hoặc ban công riêng', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời riêng', 'Lò nướng BBQ']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Riêng trong nhà – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ, tầng thượng', 'Bồn tắm nước nóng chung', 'Phòng xông hơi riêng', 'Bãi đỗ xe có thu phí, trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Hệ thống sưởi']",$296,$21,$212,2 đánh giá,,,,,,,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra kênh']",,,,
111,https://www.airbnb.com.vn/rooms/29483141?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=605292570&check_in=2024-01-19&check_out=2024-01-24&source_impression_id=p3_1702203933_uU90AyQ1QHrGlTc5&previous_page_section_name=1000,Qcub3_1.3❤️Mùa đông❤️ Giặt ủi MIỄN phí tại nhà bếp @CityCenter,,,"Quận 1, Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 14 thg 1.,Tối đa 4 khách,,,,,,,,,,,,,,$20,,$14,"4,87 · 69 đánh giá",,,,,,,,,,,
112,https://www.airbnb.com.vn/rooms/872039848984177178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203933_7ebrPVa%2FGmESU4cz&previous_page_section_name=1000,Trải nghiệm địa phương khác trong CĂN HỘ thông minh,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$28,,$20,,,,,,,,,-$35,,,
113,https://www.airbnb.com.vn/rooms/921992779654013639?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203933_AUK8zwQLh7iXbPXn&previous_page_section_name=1000,"CHDV studio 320/30/5 Trần Bình Trọng, p4,q5",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · Phòng vệ sinh cơ bản,"Phòng riêng tại căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,,,,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$22,,$16,,,,,,,,,,,,
114,https://www.airbnb.com.vn/rooms/903386213767342407?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702203933_3DbhmwWfuaFaIpQs&previous_page_section_name=1000,Lovely Studio-2pax-InfinityPool-SkyBar-Center,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,,"['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Bể bơi', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']",['Bữa sáng'],"['Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$33,$5,$24,,,,,,,,,-$33,,,
115,https://www.airbnb.com.vn/rooms/942387848102727766?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203933_d58UKLFZBs%2Fff4OE&previous_page_section_name=1000,Chuẩn bị cho kỳ nghỉ Sweetie!,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,,,,,,,,,,,,,$19,,$13,,,,,,,,,,,,
116,https://www.airbnb.com.vn/rooms/39000336?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1026994970&check_in=2023-12-16&check_out=2023-12-21&source_impression_id=p3_1702203933_EVVgLsWrdMZO%2Bsv6&previous_page_section_name=1000,Wanderlust@CentreD.1- Mạng Wi-fi 5G ✦,1 giường king ·  · Phòng vệ sinh chung,"Phòng tại Quận 1, Việt Nam","Quận 1, Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 15 thg 12.,Tối đa 2 khách,,,,,,,,,,,,,,$18,,,"4,45 · 20 đánh giá","4,1","4,2","4,6","4,5","4,6","4,5",,,,,
117,https://www.airbnb.com.vn/rooms/16567268?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=248849337&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203933_qBHBOwG1n9dVO9P%2F&previous_page_section_name=1000,"LuxuryLovely Apart.1BR, bể bơi",1 giường king ·  · Phòng tắm khép kín,"Phòng tại Thành phố Hồ Chí Minh, Việt Nam","Thành phố Hồ Chí Minh, Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV với truyền hình cáp tiêu chuẩn'],,['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Lò nướng']",,,"['Bể bơi', 'Bồn tắm nước nóng', 'Thang máy']",['Cho phép ở dài hạn'],"['Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$21,,$15,"4,87 · 15 đánh giá","4,7","4,9","5,0","5,0","4,9","4,9",,,,['Khóa ở cửa phòng ngủ'],
118,https://www.airbnb.com.vn/rooms/39105395?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1702203933_%2BzOzW%2Bsoyi1kjipL&previous_page_section_name=1000,"PHOeNix 2 NGĂN cách BR VỊ TRÍ 💗HỒ BƠI ⭐TUYỆT VỜI, PHÒNG TẬP thể dục [[sq]] ️",6 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại phường 4, Việt Nam","phường 4, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hủy miễn phí trong 48 giờ.,Tối đa 6 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp']",['Lối vào riêng'],['Sân sau'],"['Hồ bơi Chung', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng tập thể hình', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$81,,$57,,,,,,,,['Hướng nhìn ra hồ bơi'],,-$21,,
119,https://www.airbnb.com.vn/rooms/944589769844063050?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-31&check_out=2024-01-05&source_impression_id=p3_1702203933_Hjr8Lj9vPZKoMAWq&previous_page_section_name=1000,"Không có gì là hoàn hảo, ngoại trừ Ở ĐÂY!",2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 30 thg 12.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$18,,$13,,,,,,,,,,,,
120,https://www.airbnb.com.vn/rooms/867077230781585788?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203933_v8KmHG9PiJSzWmyi&previous_page_section_name=1000,"Boutique Apt, Benthanh market- Dịch vụ miễn phí",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 3, Việt Nam","Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,,,,,,,,,,,,,$33,,$23,,,,,,,,,,,,
121,https://www.airbnb.com.vn/rooms/852428913535072342?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-18&check_out=2023-12-23&source_impression_id=p3_1702203933_CVqa%2FG4IsBzVT1Hm&previous_page_section_name=1000,Căn hộ studio dịch vụ ở quận 1,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 13 thg 12.,Tối đa 2 khách,['Dầu gội đầu'],"['Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV với truyền hình cáp tiêu chuẩn'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",,['Sân hoặc ban công'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']",['Chủ nhà chào đón bạn'],"['Không có: Camera an ninh trong nhà', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$20,$5,$15,1 đánh giá,,,,,,,,,,,
122,https://www.airbnb.com.vn/rooms/914715820601862782?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203933_yInqz99xtgArJMbU&previous_page_section_name=1000,Đặt phòng dễ dàng với CĂN HỘ rẻ nhất! D5,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$19,,$14,,,,,,,,,-$24,,,
123,https://www.airbnb.com.vn/rooms/933654382558378643?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1702203933_%2BhGiBIDJUsJ43BiD&previous_page_section_name=1000,Căn hộ 1 phòng ngủ EveRrich Q.5,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 13 thg 12.,Tối đa 2 khách,,['Máy giặt'],"['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Hồ bơi Chung', 'Bồn tắm nước nóng chung']","['Tự nhận phòng', 'Bàn phím']","['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$58,,$41,,,,,,,,,,,,
124,https://www.airbnb.com.vn/rooms/916921962499820223?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203933_ZMqUprbDNsF7laZt&previous_page_section_name=1000,Losso Skyline D1 3BR/Hồ bơi/Phòng tập thể dục/Phòng xông hơi khô/xì gà,8 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 8 khách,['Máy sấy tóc'],"['Máy giặt', 'Bàn là']","['TV', 'Thiết bị tập thể dục', 'Bàn bi-da']",['Cũi'],"['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",,['Khu vực ăn uống ngoài trời'],"['Bể bơi', 'Bồn tắm nước nóng', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép hút thuốc', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Nước nóng']",$145,$35,$107,"4,0 · 6 đánh giá",,,,,,,,,,,
125,https://www.airbnb.com.vn/rooms/926829456491492010?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203933_tYX8iyxYyWl7dDKE&previous_page_section_name=1000,3 giường RiverView @ Dist1/hồ bơi/phòng tập thể dục/Netflix/phòng xông hơi/xì gà,7 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 7 khách,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Két sắt', 'Nơi để quần áo']","['TV', 'Thiết bị tập thể dục']","['Cũi', 'Cũi Pack ’n Play/cũi du lịch', 'Sách và đồ chơi trẻ em', 'Ghế ăn cho bé']",['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp', 'Lò nướng', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Khay nướng bánh', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn', 'Cà phê']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây', 'Lối vào khu nghỉ dưỡng']","['Sân hoặc ban công', 'Sân sau', 'Nội thất ngoài trời', 'Võng', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Bể bơi', 'Bồn tắm nước nóng', 'Phòng xông hơi khô', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",$160,$39,$118,1 đánh giá,,,,,,,,-$200,,,
126,https://www.airbnb.com.vn/rooms/40652352?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=925387507&check_in=2024-01-05&check_out=2024-01-10&source_impression_id=p3_1702203936_lpBenPQmxubxOE99&previous_page_section_name=1000,[HostieSG] An toàn - Ấm áp - Nấu ăn cho nhau,,,"Quận 1, Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 4 thg 1.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Lò nướng', 'Máy pha cà phê', 'Khay nướng bánh', 'Đồ dùng nướng thịt ngoài trời', 'Máy làm bánh mì']",,"['Sân hoặc ban công', 'Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Miễn phí đỗ xe trên đường/phố', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$21,,,"4,78 · 23 đánh giá",,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']",-$3
127,https://www.airbnb.com.vn/rooms/944058326983426143?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203936_0yi2xBOHTcLmK1B2&previous_page_section_name=1000,Studio đáng yêu bên cạnh D1@Free Lift & Giặt là,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$19,,$13,,,,,,,,,,,,
128,https://www.airbnb.com.vn/rooms/1025328371004483485?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702203936_kEOTHaUnMQRtD6Wf&previous_page_section_name=1000,803 Luxury Two phòng ngủ ở Zenity,,,,,,,,,,,,,,,,,,,,$100,,,,,,,,,,,,,,
129,https://www.airbnb.com.vn/rooms/43934786?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702203936_h39WpuDljs2fWR8b&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
