,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí dịch vụ Airbnb,rating_Total,prices_Ưu đãi đặc biệt,prices_Phí vệ sinh,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn
110,https://www.airbnb.com.vn/rooms/610731540257800030?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187477_q2bH9fFl901KCaVK&previous_page_section_name=1000,Căn hộ 2 phòng ngủ tiện nghi khu công nghệ cao Q9,4 khách ·  · 2 phòng ngủ  ·  · 3 giường ·  · 3 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Tân Phú, Việt Nam","Tân Phú, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 4 khách,,,,,,,,,,,,,,,$21,$16,,,$10,,,,,,,,
111,https://www.airbnb.com.vn/rooms/824401542124216666?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187477_D1ukMDB66LR7xDI9&previous_page_section_name=1000,Căn hộ Diamond Island Nhìn ra sông,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Trưng Tây, Việt Nam","Bình Trưng Tây, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,"['Hướng nhìn ra bến du thuyền', 'Hướng nhìn ra khu nghỉ dưỡng', 'Hướng nhìn ra sông', 'Hướng nhìn ra hồ bơi']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['43"" HDTV với Netflix', 'Thiết bị tập thể dục']",['Sân chơi ngoài trời'],['Điều hòa không khí – hệ thống hai cụm không ống gió'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ Khác', 'Ấm đun nước nóng', 'Máy pha cà phê', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']","['Ven sông/hồ/biển', 'Lối vào khu nghỉ dưỡng']","['Sân hiên hoặc ban công riêng', 'Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ']","['Bể bơi Chung trong nhà – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, kích thước chuẩn olympic, đồ chơi ở bể bơi', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình riêng trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$48,$35,,,$6,,,,,,,,
112,https://www.airbnb.com.vn/rooms/711983489246250221?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702187477_ubDdhNfpjeTW7v9E&previous_page_section_name=1000,Căn hộ 1 phòng ngủ đáng yêu - Hồ bơi và phòng tập thể dục miễn phí,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,['Hướng nhìn ra hồ bơi'],"['Máy sấy tóc', 'Dầu gội đầu', 'Vòi sen tắm ngoài trời', 'Sữa tắm']","['Máy giặt', 'Bàn là']","['HDTV', 'Thiết bị tập thể dục']",,"['Máy điều hòa không khí gắn trên cửa sổ', 'Lò sưởi trong nhà: điện']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy pha cà phê']",,"['Sân hoặc ban công', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Đỗ xe miễn phí trên đường vào nhà, trong khuôn viên', 'Bể bơi', 'Thang máy']","['Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$30,$23,"4,56 · 25 đánh giá",,$12,"4,5","4,5","4,8","4,8","4,8","4,6",,
113,https://www.airbnb.com.vn/rooms/698219593136681731?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187477_CWS6bsiyiBVMPTg%2B&previous_page_section_name=1000,Căn hộ Studio lãng mạn Thủ Đức,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Tân Bình, Việt Nam","Tân Bình, Ho Chi Minh City, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 2 khách,,,,['Thiết bị tập thể dục'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói']",,"['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",,"['Sân hoặc ban công', 'Bếp đốt lửa trại', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi', 'Thiết bị sạc xe điện', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Wi-fi', 'Không có: TV', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$26,$18,1 đánh giá,,,,,,,,,,
114,https://www.airbnb.com.vn/rooms/999739780129705045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702187477_luIhhDOs50OMoCK3&previous_page_section_name=1000,Roomio_Phòng đôi mới trong căn hộ chung ở D2,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại căn hộ cho thuê tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 11 thg 12.",Tối đa 2 khách,,,['Máy giặt'],"['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản']",['Lối ra hồ'],"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$28,$19,2 đánh giá,,,,,,,,,,
115,https://www.airbnb.com.vn/rooms/1016145434923619386?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187477_Ls6SIVWLe9DQgzKw&previous_page_section_name=1000,Mon Fiori Homestay 2 - Căn hộ mini,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 10 thg 12.",Tối đa 2 khách,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,,,['Cho phép hút thuốc'],"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$34,$24,,-$42,,,,,,,,,
116,https://www.airbnb.com.vn/rooms/32649348?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-15&check_out=2023-12-20&source_impression_id=p3_1702187477_P8YHUyxAeRYQmQEC&previous_page_section_name=1000,"Estella Heights, Quận 2  - căn hộ mới & sang trọng",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Thành phố Hồ Chí Minh, Việt Nam","Thành phố Hồ Chí Minh, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo']",['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc', 'Lò nướng']",,,"['Bể bơi', 'Thang máy', 'Phòng tập thể hình']",,"['Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$48,$36,,,$17,,,,,,,,
117,https://www.airbnb.com.vn/rooms/1001899547843073417?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187477_E%2FfiwEtE8IICVqCP&previous_page_section_name=1000,Căn hộ 2 phòng ngủ biết ơn,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Thủ Đức, Việt Nam","Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']",['Wi-fi'],['Bếp'],,"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$24,$17,,-$30,,,,,,,,,
118,https://www.airbnb.com.vn/rooms/918625949275239143?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-22&check_out=2023-12-27&source_impression_id=p3_1702187477_%2B8EltZd5fcc66Nwh&previous_page_section_name=1000,Zen Thảo Điền - The Serene Outlook Studio,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước 15 thg 12.,Tối đa 2 khách,,['Máy sấy tóc'],"['Máy giặt', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Sân hiên hoặc ban công riêng'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$27,$19,"4,57 · 7 đánh giá",,,"4,7","4,7","4,7","4,7","4,9","4,7",,
119,https://www.airbnb.com.vn/rooms/633645080069822825?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187477_tWj%2Fo12Vw9HyJuOY&previous_page_section_name=1000,Căn hộ Arista số1 với Ban công lớn,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,"['Bồn tắm', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Két sắt', 'Nơi để quần áo: tủ quần áo']",['HDTV với Netflix'],,"['Điều hòa nhiệt độ', 'Quạt trần']","['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Cà phê']",,"['Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']",['Cho phép ở dài hạn'],"['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$31,$22,"4,83 · 12 đánh giá",,,"4,6","4,9","5,0","5,0","4,6","4,7",,
120,https://www.airbnb.com.vn/rooms/997741159965040330?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-22&check_out=2023-12-27&source_impression_id=p3_1702187477_TfN6vq4JoYnRAfAd&previous_page_section_name=1000,Tầm nhìn đẹp nhất 2BR+ trong Origami. Nội thất chất lượng cao,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 9, Việt Nam","Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 21 thg 12.,Tối đa 4 khách,"['Hướng nhìn ra vườn', 'Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra công viên', 'Hướng nhìn ra hồ']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Nơi để quần áo: tủ quần áo']","['TV', 'Sách và ấn phẩm để đọc']",,"['Điều hòa nhiệt độ', 'Quạt cầm tay']","['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bàn ăn']",['Lối ra hồ'],['Bếp nướng BBQ dùng chung'],"['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']",['Cho phép ở dài hạn'],"['Không có: Camera an ninh trong nhà', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$26,$19,,-$32,$8,,,,,,,,
121,https://www.airbnb.com.vn/rooms/882485624702434943?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1641912510&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187477_sIwuUfa3rhh%2BnTXC&previous_page_section_name=1000,Phòng riêng trong căn hộ ấm cúng,,,"Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,"['Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Mành chắn sáng cho phòng', 'Két sắt', 'Nơi để quần áo: tủ quần áo']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']",['Cho phép hút thuốc'],"['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$12,$8,1 đánh giá,,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']"
122,https://www.airbnb.com.vn/rooms/935974112821694123?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187477_L8KiD8ncd%2B7%2BPcrU&previous_page_section_name=1000,Studio S903 Origami Vinhomes Grandpark D9,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 9, Việt Nam","Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Két sắt', 'Nơi để quần áo: tủ đồ']","['TV', 'Sách và ấn phẩm để đọc']",['Sân chơi ngoài trời'],['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp điện']",,['Sân hoặc ban công'],"['Bể bơi', 'Bồn tắm nước nóng', 'Thang máy', 'Thiết bị sạc xe điện', 'Nhà để xe có thu phí, trong khuôn viên']",['Cho phép ở dài hạn'],"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$23,$17,2 đánh giá,,,,,,,,,,
123,https://www.airbnb.com.vn/rooms/31339006?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=650699750&check_in=2023-12-18&check_out=2023-12-23&source_impression_id=p3_1702187477_17bvKfQE832YhcSU&previous_page_section_name=1000,Tự tìm cho mình một ngôi nhà thư giãn tại 4S Linh Đông.,1 giường đơn ·  · Phòng vệ sinh chung,"Phòng tại Thủ Đức, Việt Nam","Thủ Đức, Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 1 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông']",['Nước nóng'],"['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là']",['Kết nối Ethernet'],['Ghế ăn cho bé'],['Hệ thống điều hòa trung tâm'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Bát đĩa và đồ bạc']",,,['Bể bơi'],,"['Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$10,$7,"4,83 · 6 đánh giá",,,"5,0","4,8","5,0","5,0","5,0","5,0",,"['Khóa ở cửa phòng ngủ', 'Máy báo khói']"
124,https://www.airbnb.com.vn/rooms/1038397255546805809?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187477_ZYUxKcBJlm7WFgdz&previous_page_section_name=1000,Khách sạn & Y,2 khách ·  · 8 phòng ngủ  ·  · 1 giường ·  · 8 phòng tắm,"Phòng riêng tại khách sạn giá rẻ tại Quận 9, Việt Nam","Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 10 thg 12.",Tối đa 2 khách,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu xả', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng']",,['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",,,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bồn tắm nước nóng']","['Cho phép thú cưng', 'Cho phép hút thuốc']","['Không có: Bếp', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$16,$11,,-$20,,,,,,,,,
125,https://www.airbnb.com.vn/rooms/1000408752013556793?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1758025198&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187477_DTg6JZBhnqtANXQK&previous_page_section_name=1000,Căn hộ 1 phòng ngủ full nội thất,1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 10 thg 12.",Tối đa 2 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Nơi để quần áo: tủ quần áo']",,,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Ấm đun nước nóng', 'Bàn ăn']",,['Khu vực ăn uống ngoài trời'],['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$12,$8,,-$15,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Bình chữa cháy']"
126,https://www.airbnb.com.vn/rooms/557112919287921848?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187478_KeBUTB%2FGuzszJEmq&previous_page_section_name=1000,V11 3 phòng ngủ  2 phòng tắm  Kỳ nghỉ có hồ bơi S1,6 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,"Toàn bộ nhà nghỉ dưỡng tại Quận 9, Việt Nam","Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 6 khách,"['Hướng nhìn ra sông', 'Hướng nhìn ra vườn nho']",['Nước nóng'],"['Máy giặt phí Miễn phí – Trong căn hộ', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Nơi để quần áo: tủ ngăn kéo']","['45"" TV với Roku']",,"['Hệ thống điều hòa trung tâm', 'Hệ thống sưởi trung tâm']","['Máy báo khói', 'Máy phát hiện khí CO']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp điện bằng thép không gỉ', 'Bàn ăn']",['Lối vào khu nghỉ dưỡng'],"['Sân hiên hoặc ban công riêng', 'Sân sau chung – Chưa được rào kín']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn', 'Thang máy', 'Phòng thể hình chung ở gần chỗ ở', 'Nhà để xe có thu phí, trong khuôn viên – 2 chỗ']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu']",$35,$26,"4,67 · 3 đánh giá",,$10,"4,7","4,7","5,0","4,7","4,0","4,7",,
